Id,SalePrice
1674,241770.39457312736
1675,174253.12697276444
1676,175836.89757738358
1677,217765.67791288445
1678,449440.8962252789
1679,379926.4120364505
1680,325996.3717860114
1681,276130.98690708715
1682,305427.5246586537
1683,174561.2462001659
1684,173059.04582657458
1685,172391.60017606028
1686,173214.3754807554
1687,163270.1966892004
1688,184457.9634694365
1689,189246.4593288353
1690,186598.0681809439
1691,176411.59238233164
1692,276346.80565878784
1693,162850.49819113535
1694,179483.90973163396
1695,168981.94359318406
1696,286795.74365970487
1697,172558.59766434494
1698,393871.20653914515
1699,329047.79239023797
1700,237969.34200425146
1701,268462.2153867091
1702,277496.70800088096
1703,260976.13442499138
1704,308040.38399218704
1705,229009.75179981225
1706,389755.95276402443
1707,219847.35747751186
1708,200071.9052868151
1709,306479.11273329816
1710,224003.47773508975
1711,240662.52380361327
1712,281648.3491137498
1713,243843.40539872274
1714,213093.5491206431
1715,202788.8241704296
1716,181702.91482835208
1717,171484.78266577775
1718,143062.42558356517
1719,196496.76086527543
1720,252705.95976602696
1721,173835.95536057878
1722,135995.5825425846
1723,156450.70244053318
1724,221809.63277083635
1725,240860.628222578
1726,183922.3394518348
1727,154493.63148216347
1728,187416.9027256574
1729,160214.75070413196
1730,175540.92246843295
1731,119714.92263121215
1732,131887.26697963485
1733,117728.26502943123
1734,129260.7949627946
1735,130055.78935481707
1736,119015.05091511422
1737,361801.3371873215
1738,209623.67432067814
1739,289042.6645236228
1740,216615.374031484
1741,196056.96003665784
1742,164753.42816481498
1743,172602.62202808665
1744,309745.5710598652
1745,214702.9647188295
1746,248576.42617254486
1747,222044.2161910269
1748,227009.48122320272
1749,145616.10572109575
1750,133341.2121967628
1751,239895.06036521963
1752,119070.14164813788
1753,144083.97979662076
1754,217208.16188406368
1755,164768.3673099882
1756,140651.32111864784
1757,122005.10360324009
1758,147005.48746909393
1759,154696.52719184553
1760,167897.4893079443
1761,152297.27243364914
1762,177243.4738285613
1763,176000.10188890438
1764,114301.80318780003
1765,170280.2868875062
1766,179417.55330615837
1767,221457.34878643733
1768,143201.6665142206
1769,178147.0202375381
1770,147366.5607682944
1771,137690.25085738365
1772,134498.65673985492
1773,133614.6779740752
1774,137440.0856706377
1775,138443.6109002526
1776,125401.38116849097
1777,115176.93517270006
1778,137564.42158636995
1779,109118.87953748938
1780,178267.8405874114
1781,134520.09127495255
1782,96610.10259007094
1783,127303.05508080992
1784,102888.05121065074
1785,127106.3111562971
1786,162614.72409688935
1787,173896.3955910351
1788,62979.56177580505
1789,114670.32554784541
1790,85240.29089732277
1791,186568.10335044758
1792,155098.0728643782
1793,132876.24201746067
1794,141885.2461169896
1795,135626.821912705
1796,125179.1709860076
1797,113115.81409751026
1798,128816.82562248758
1799,114473.82127189817
1800,126016.46397027864
1801,127872.21875957299
1802,151657.75039129716
1803,152611.76901570606
1804,142791.63585257187
1805,139681.21926944575
1806,109446.53105507467
1807,134215.3452456621
1808,133020.59629857552
1809,115404.52068790344
1810,147021.69064819967
1811,95595.39018502057
1812,97466.48582244982
1813,116480.67803894507
1814,100620.72210629494
1815,60743.268039752606
1816,98981.1702290756
1817,112470.26347369437
1818,147375.21073733203
1819,115429.4479821253
1820,65506.172548442686
1821,111639.19345971984
1822,144178.37750613756
1823,57265.08957573174
1824,132931.66480713413
1825,118203.68233664539
1826,92435.4198205195
1827,106813.37638097788
1828,145229.21681528923
1829,119279.06681088443
1830,145257.60134476563
1831,177853.92129422998
1832,69239.73335452653
1833,142283.59451828193
1834,117040.12838821165
1835,154774.40503128155
1836,125042.19945715996
1837,96030.85714335078
1838,115675.53652764465
1839,88171.06355865812
1840,159927.58756698837
1841,152900.36079426808
1842,77437.94242774537
1843,143087.52107667297
1844,142650.84446790986
1845,137640.97525816146
1846,154494.57955621817
1847,162326.62544169766
1848,53122.59810297521
1849,124532.40208154974
1850,123268.1755118561
1851,153174.35800195718
1852,129772.37758906574
1853,129345.37178933762
1854,175454.06880906963
1855,140262.27919065437
1856,212096.9544987661
1857,163931.8731013114
1858,141317.005241838
1859,126675.58588121965
1860,147463.25927107636
1861,126675.58588121965
1862,322604.5332737005
1863,322103.7046886133
1864,322103.7046886133
1865,354494.8831458264
1866,350192.8268232351
1867,269251.77350101614
1868,319187.8599973854
1869,202752.54925232937
1870,263670.9447821917
1871,247112.97295226788
1872,169412.8622615228
1873,232440.0856066602
1874,142414.08784694946
1875,207553.28743141296
1876,189984.15414177708
1877,218070.95303040426
1878,204133.08688888574
1879,132316.99867027672
1880,137286.45044129752
1881,239019.38637376318
1882,255174.8061786213
1883,194809.66557918917
1884,203646.20445821577
1885,270051.4041702137
1886,314456.0059574659
1887,212840.12885138168
1888,290924.8386538289
1889,168500.58775075298
1890,130863.58528813723
1891,141066.15336449756
1892,106510.02764266508
1893,126717.46650326543
1894,126735.64266142747
1895,135188.0713811732
1896,127013.91670135534
1897,115141.28542091281
1898,113909.7689101855
1899,144553.54577378574
1900,145894.45293394596
1901,161855.46796244994
1902,146842.02697615087
1903,222183.51325396905
1904,144561.65058334375
1905,185201.79509048423
1906,157930.25864209377
1907,206396.27647550916
1908,116485.44701908728
1909,135355.02192199678
1910,126429.66291835954
1911,208305.60645083856
1912,297085.21319796745
1913,136086.92492147794
1914,82184.4185154708
1915,308013.76518940076
1916,77087.07027491246
1917,273172.3388528964
1918,138376.88677931682
1919,161385.16629383055
1920,152994.89712954554
1921,421183.2353888795
1922,329851.3089943924
1923,209398.21370653115
1924,206295.96360828134
1925,209550.3971749687
1926,386664.4743016394
1927,143301.39316491393
1928,160235.32904656668
1929,119146.23209267149
1930,133181.4060895691
1931,146054.9204237354
1932,133578.1220964298
1933,159065.0751983251
1934,181384.6805682783
1935,172116.65066965585
1936,186283.81712648016
1937,180993.75654720073
1938,174478.40081443338
1939,228836.12389418934
1940,198022.56324558106
1941,172783.39601548327
1942,183317.60371954704
1943,217090.12933219352
1944,317791.31318568846
1945,370613.1445937726
1946,146848.5405803949
1947,332072.33260146534
1948,181160.4030944093
1949,224288.97866546214
1950,179951.6244195748
1951,273405.7676818963
1952,215339.06483054179
1953,171957.97388200407
1954,191816.5094972361
1955,126516.8949319971
1956,325130.4606493217
1957,150751.64072184215
1958,311029.4589530394
1959,130468.64165988457
1960,116109.45636670585
1961,116400.31193655185
1962,102570.44178542001
1963,111423.76200387435
1964,103177.73889956539
1965,142731.91493843799
1966,159000.39662286767
1967,288384.310677715
1968,425262.65460625984
1969,383267.1977646353
1970,442050.2640713534
1971,461301.51746484
1972,351881.3799140049
1973,280368.85250758287
1974,306791.12083218497
1975,415316.4891628668
1976,266663.29378189106
1977,365943.9052947337
1978,386086.27616976656
1979,340240.63587302284
1980,187703.43024309477
1981,362022.2225048695
1982,231841.95906634262
1983,220402.5231228387
1984,163454.40838521888
1985,211155.91306555975
1986,208749.63054971676
1987,181755.3262130572
1988,174678.65461455795
1989,193765.98811930144
1990,211100.51362916548
1991,240815.30266678246
1992,208552.58417089423
1993,172818.27123938757
1994,243227.162857038
1995,188165.90609758967
1996,251877.40694864315
1997,318061.05773041537
1998,352047.4423414203
1999,250385.87410574473
2000,316027.9629675568
2001,250576.68276939963
2002,227394.63208181196
2003,244461.5599343859
2004,269971.3041716406
2005,225379.34361671505
2006,249421.25078400975
2007,244585.34204440826
2008,217690.82227346438
2009,186209.74836598453
2010,196970.81531184755
2011,146827.46731481657
2012,182002.79540433967
2013,182490.90384441364
2014,181613.39027489367
2015,205196.93559573853
2016,185084.89976816924
2017,199138.9144846758
2018,119321.32502693553
2019,130208.57943837902
2020,107926.86469066456
2021,114412.8659801323
2022,175400.8005282083
2023,130664.0788871368
2024,242833.90809676092
2025,359614.13238317316
2026,176479.67611000355
2027,146196.26572447002
2028,158652.10947897538
2029,168816.5206528995
2030,278368.9586649579
2031,271177.3016240965
2032,280602.6860476793
2033,285147.42501879315
2034,164287.12540339216
2035,204882.42656184014
2036,201361.0877629734
2037,204962.96098971437
2038,323505.81553969235
2039,238734.22274288806
2040,357511.2172248677
2041,263536.0035388874
2042,196175.92949454352
2043,165369.157537283
2044,169194.24041461846
2045,209845.58663836107
2046,137424.59618578115
2047,141461.8709093246
2048,133288.9804067265
2049,134134.75724256845
2050,188258.30178760728
2051,107328.83212402982
2052,134876.21419116628
2053,149003.11229520754
2054,92499.7550212557
2055,156905.11002616727
2056,133960.5090788078
2057,120443.72474620238
2058,218294.78869643243
2059,133955.62739267622
2060,159614.1088073288
2061,182170.5825682827
2062,131473.83210093767
2063,114054.42599162844
2064,141343.90780799897
2065,122944.7835754281
2066,173271.67369091194
2067,110607.8120800151
2068,136507.37108738493
2069,91268.54775438986
2070,111646.44635183354
2071,101702.96619025394
2072,133406.4984905223
2073,141431.66796801487
2074,184512.34144910506
2075,145820.0538773383
2076,129482.58520923003
2077,150194.42476991494
2078,129497.46386956159
2079,136709.93955028564
2080,115752.79429687987
2081,121969.08538954415
2082,103014.651099151
2083,138873.57174953207
2084,113065.19190260481
2085,121069.42985749972
2086,151980.63123838053
2087,117671.42791986348
2088,94457.91502978794
2089,76644.48922954698
2090,122620.91563417885
2091,121593.39640261115
2092,122945.56205188048
2093,109631.96813698881
2094,135104.48260804603
2095,150212.73882062052
2096,86664.59471911592
2097,91530.77900153612
2098,146708.70856040923
2099,72103.19986615027
2100,90114.99876787023
2101,117556.02431097296
2102,139967.71494782812
2103,104565.10047814675
2104,120182.24173000133
2105,116901.33456112063
2106,73559.13117530233
2107,231129.8611436313
2108,116009.53466458303
2109,113176.59079212596
2110,136866.1008155536
2111,164070.401705582
2112,131597.10059295228
2113,110067.74508184359
2114,107670.75657797052
2115,146855.13574767363
2116,126729.68707210488
2117,144970.87472725485
2118,114817.78009692366
2119,106848.29966945523
2120,103856.16034737887
2121,86867.95528449838
2122,106855.95105095983
2123,87557.46630432099
2124,175551.85398891883
2125,129312.32528513852
2126,147151.7439202212
2127,154912.98028005508
2128,124159.65372959021
2129,109251.89850308231
2130,142830.23253835653
2131,170521.92463086318
2132,114995.22718430223
2133,124103.75692457329
2134,127758.82357763642
2135,101902.39670256093
2136,68595.43329497984
2137,114835.69988708521
2138,131119.7778089116
2139,152639.69087937835
2140,139257.9511288274
2141,150047.7132173137
2142,127790.08859256627
2143,137878.34143536148
2144,139288.03683988817
2145,131087.08337626158
2146,163071.9847881894
2147,137149.7257285302
2148,125189.40564024878
2149,136783.32126057544
2150,217520.2269916982
2151,127094.0751339353
2152,190807.5917829238
2153,162029.3107065584
2154,101091.58992036522
2155,132892.72028445522
2156,253977.33283564524
2157,229107.3136587761
2158,243160.22091349016
2159,214872.8596648882
2160,172818.70474392144
2161,240193.8836888889
2162,470380.47381534067
2163,358220.291038365
2164,250170.6714420353
2165,179081.797117956
2166,146454.55402173137
2167,224987.7330036615
2168,192852.60392315415
2169,196674.48747513976
2170,214225.0619462685
2171,145859.7787380139
2172,143569.5904814504
2173,160762.8696071483
2174,230912.2631746817
2175,316441.9426390612
2176,316925.15944206633
2177,241851.42545473392
2178,213943.32334255642
2179,139514.21389254573
2180,234979.1657016575
2181,194625.60649094888
2182,220362.80959954704
2183,194945.27101816086
2184,132598.0238176824
2185,131911.20948159584
2186,147363.9144364388
2187,156078.3523371731
2188,154462.28136999905
2189,240778.26173259018
2190,76414.94224016777
2191,78794.7717860842
2192,87661.41820873848
2193,108065.26488071181
2194,98459.94141645207
2195,110956.74712847294
2196,102867.14578584992
2197,111924.77625885441
2198,170735.76750158568
2199,184501.79227317424
2200,144970.04063026665
2201,140610.72934867148
2202,211342.02199718216
2203,148203.35569987187
2204,171475.37572461116
2205,103627.34528228847
2206,138725.41768259293
2207,219906.5214044302
2208,255331.64058949208
2209,219200.13183529867
2210,127363.69872732181
2211,121502.42115782802
2212,113870.35098422506
2213,103196.05503507485
2214,120261.43278480803
2215,106041.54881925703
2216,141552.35594484778
2217,99981.68416894718
2218,81232.66894830667
2219,77717.76714650639
2220,84322.69875678715
2221,308013.76518940076
2222,231283.09361660303
2223,274204.90623664256
2224,206866.5889650921
2225,136024.0388249446
2226,188536.58650394637
2227,190147.36004103313
2228,281501.06925491936
2229,240429.60920569656
2230,146383.90914504312
2231,226973.0252238292
2232,173826.9312523638
2233,168446.0592703206
2234,254651.86648345419
2235,212286.93085602464
2236,286217.5908829416
2237,342923.4980849846
2238,208400.91458895415
2239,127026.8426249242
2240,162546.98499037078
2241,159862.94594767707
2242,131135.05184239108
2243,126506.08372863362
2244,108303.4422309759
2245,126617.78027728993
2246,150289.58501852342
2247,114997.98400695976
2248,127469.24874405554
2249,126304.80607853804
2250,135453.2049275306
2251,117013.69349622756
2252,174847.70712401837
2253,156460.8112040181
2254,178714.5830014948
2255,186054.65655091993
2256,189748.63993565342
2257,203606.0404796852
2258,177355.38499918208
2259,176360.88939627213
2260,160333.35659025592
2261,206842.22780522995
2262,226284.3651908327
2263,318754.7895084674
2264,396339.87702119513
2265,171752.49528165424
2266,276163.1957439057
2267,377274.7845931291
2268,416324.7922832083
2269,146055.05146935297
2270,184999.18631719257
2271,216614.52093916398
2272,193266.43724273075
2273,162895.71912611468
2274,165400.9226922967
2275,162754.0668331981
2276,197150.65679112478
2277,185592.44638980934
2278,141185.73679150813
2279,123417.02233633645
2280,126368.56762020176
2281,163080.7625563097
2282,184566.6027875902
2283,105311.13400005696
2284,101718.15712206565
2285,164930.7797920879
2286,122732.38110368374
2287,353167.11499822757
2288,270978.1891890332
2289,403702.1918360864
2290,451113.5485073211
2291,321433.39380740374
2292,421259.7381729728
2293,456319.26811464893
2294,426485.0293604154
2295,455308.78380181664
2296,299184.60562178463
2297,322267.07248208515
2298,316210.21489823685
2299,402144.51855911495
2300,326010.78007464943
2301,255019.39514736301
2302,230213.8533009608
2303,247597.22749423032
2304,250325.7225939104
2305,171239.1936305451
2306,170968.75672855705
2307,174609.37006564168
2308,220293.11710514833
2309,267729.1725876226
2310,217758.41751724016
2311,194583.69635593583
2312,176150.0059633171
2313,171195.11986563494
2314,178958.8685691685
2315,176843.83471390608
2316,186169.61125319134
2317,180212.59714696874
2318,175058.0208553672
2319,180753.8533157548
2320,202662.74101073729
2321,257335.49681715656
2322,176501.29679250327
2323,183369.24954651328
2324,172049.86993393145
2325,207896.13153439894
2326,167086.98108820897
2327,209152.7245773679
2328,219815.64131632663
2329,180554.9368326017
2330,173164.97349754444
2331,378596.3973478001
2332,402046.29825221753
2333,323064.7119033714
2334,261376.24177296195
2335,262854.1856984381
2336,329547.2012718675
2337,203565.7208769606
2338,290432.01505938725
2339,225450.01435629776
2340,382810.12959305255
2341,215804.59149012258
2342,230983.5029433927
2343,210342.20120855523
2344,217692.71820270925
2345,238922.9873418077
2346,236019.49867844628
2347,197221.0290602421
2348,235756.90262644476
2349,169237.26867355543
2350,272049.41030583356
2351,246755.48653509706
2352,246162.4067845455
2353,229127.49497636108
2354,141797.4751293368
2355,161005.15160426608
2356,154425.33529228714
2357,194373.40128839342
2358,184624.7968706555
2359,122105.96355804996
2360,114079.38839949552
2361,144203.9016388365
2362,282291.49588026543
2363,136787.82835853106
2364,164426.0228538082
2365,219876.34425501147
2366,218749.41641369398
2367,233864.98655971757
2368,202186.7085192736
2369,231343.3953681249
2370,168916.14111696734
2371,165247.86630253276
2372,188289.8653804857
2373,269117.0132438535
2374,306258.69447560026
2375,256394.9999449933
2376,306447.47977051634
2377,404740.91683230025
2378,137026.25197080724
2379,203793.03950490526
2380,139024.506171795
2381,154832.6292004334
2382,195803.5924844044
2383,198240.84730518647
2384,243144.1605444184
2385,162249.69379343433
2386,136813.51948186223
2387,134376.38479527226
2388,103874.97336739436
2389,130628.75730668781
2390,147863.20610448395
2391,145126.22721435098
2392,118958.95798884156
2393,172255.14344160727
2394,148859.3683270884
2395,208391.48743146038
2396,135969.70273137366
2397,209013.91440343845
2398,138125.67107543373
2399,53519.321988246425
2400,59207.32985949319
2401,105114.9639831718
2402,134982.69662884178
2403,135311.0419746673
2404,145465.81361042702
2405,157249.95556203253
2406,138471.81023584245
2407,131745.41528832325
2408,139783.1799882432
2409,127559.0695410166
2410,166620.28325005493
2411,123460.97192072154
2412,152008.9787299234
2413,125412.33627706504
2414,129964.24771815137
2415,134912.66042003484
2416,126525.24853349052
2417,131887.59925361763
2418,126520.69559879057
2419,128074.76421688352
2420,124906.10819084271
2421,149652.62096551497
2422,112530.22681217267
2423,130039.59425723845
2424,155847.79204130068
2425,243860.74037154196
2426,140280.0494849616
2427,136126.6465276123
2428,185787.89019969865
2429,121440.82164775436
2430,133138.1234666917
2431,109434.75833414478
2432,143066.17449825257
2433,149771.61129087707
2434,140572.4115805891
2435,145718.83793631254
2436,110093.02747601112
2437,102093.02465662679
2438,125662.2485466541
2439,115286.67684661597
2440,118096.90829322847
2441,102092.8739552039
2442,99883.57166461348
2443,124439.12744575216
2444,126334.72136445277
2445,80582.93472245855
2446,128715.6816593247
2447,186502.27400229065
2448,141207.2127127425
2449,101258.21879199776
2450,141558.37568713466
2451,120840.55842117031
2452,201302.34289432893
2453,102896.33281690285
2454,121700.24086759074
2455,115196.00092060756
2456,127544.5285919336
2457,120076.38231504639
2458,119580.01521927159
2459,105038.44652229287
2460,130794.6783250789
2461,112199.29298867215
2462,127705.15986704362
2463,118510.55247089454
2464,166125.22408601223
2465,127517.33547246517
2466,110754.55873406839
2467,142908.50722237417
2468,69127.86236074113
2469,67459.18188376124
2470,179721.95551181544
2471,204982.1787853263
2472,163589.99348652037
2473,119557.79610513384
2474,98656.44613887995
2475,227054.6980667911
2476,114242.19548453302
2477,123302.43692233723
2478,152592.57127107753
2479,104133.71737950476
2480,152387.10127278022
2481,121670.15982437163
2482,127308.12545225988
2483,115664.77684810491
2484,121847.32579138616
2485,121070.8707203146
2486,161788.03454369103
2487,191600.3723018436
2488,161571.279845379
2489,146833.5687471795
2490,154384.91685302844
2491,104735.38615678696
2492,173822.50783250862
2493,152986.5891333958
2494,156886.42420109385
2495,97843.12379966033
2496,252324.63066858117
2497,150696.6661143972
2498,111283.94479604955
2499,100799.72096014445
2500,126039.83347125302
2501,135721.9612743995
2502,141794.0953930493
2503,91452.05035563777
2504,191953.85469454125
2505,214421.87791401308
2506,253002.23640836854
2507,319989.2072312494
2508,251819.71661978328
2509,211621.33303722346
2510,224818.78792342223
2511,179614.8822806449
2512,199732.04648884275
2513,202762.3696296153
2514,255602.97060714744
2515,150318.50932313237
2516,165299.73926002497
2517,137612.88343201013
2518,151315.99956328238
2519,218334.54622279928
2520,208602.85516190872
2521,193657.65482629664
2522,218607.88343734032
2523,126788.56298538859
2524,139486.99229645613
2525,141663.47888317902
2526,135826.10635109225
2527,114319.47850142226
2528,130319.52204338239
2529,124360.50561539289
2530,119747.00866720665
2531,245507.1825165617
2532,217677.84165153856
2533,196689.28287669164
2534,234148.9053770648
2535,329318.75503671245
2536,231108.6548855288
2537,240301.33582287846
2538,183591.61799055434
2539,186897.76891956237
2540,171675.1665910756
2541,183211.14089374934
2542,157088.2935334639
2543,129730.537093106
2544,130780.27063355061
2545,139664.8697160683
2546,132491.77435199395
2547,143404.96621366698
2548,162027.69249580198
2549,150395.4562218771
2550,260825.64525370632
2551,139672.28144640083
2552,125003.656417546
2553,67240.309922056
2554,113629.2561118549
2555,117769.87020782525
2556,106920.72649749242
2557,115403.53258309865
2558,150581.4499901283
2559,133101.06400475235
2560,145824.2779652226
2561,142513.47069560506
2562,128288.31710450344
2563,142173.03287922798
2564,185393.78865354927
2565,139486.21670406166
2566,150090.91411947872
2567,129442.65089114866
2568,203272.79198271403
2569,199492.10676102963
2570,125798.42605778716
2571,182132.97690990393
2572,197243.17106950382
2573,213043.97977256592
2574,299000.25126985466
2575,126718.19385931735
2576,121211.24102868387
2577,143646.03172597932
2578,92944.64819905593
2579,75058.58947340354
2580,124774.39780236236
2581,135714.62120387336
2582,125245.38655407274
2583,293149.6536799044
2584,161688.0727183272
2585,176915.47259346046
2586,215324.42633833925
2587,208507.95969526976
2588,158822.1517543446
2589,146029.181588675
2590,210288.09287734964
2591,209297.58046489864
2592,214973.83468014494
2593,236850.48584189912
2594,177725.12166959068
2595,211140.0171014457
2596,333153.11998803506
2597,182297.58122390037
2598,264416.4738438214
2599,322232.62403298606
2600,188744.31776950127
2601,153443.1230364899
2602,84555.13025252214
2603,98308.29123609005
2604,91769.2929459003
2605,78970.73404540634
2606,141966.43988193732
2607,187531.6330638373
2608,207441.45603162708
2609,161215.78879586153
2610,109175.18187555176
2611,141430.527702081
2612,153311.68062061636
2613,132802.023500967
2614,124453.9361417787
2615,150534.3228222348
2616,146960.15814409032
2617,174090.69281679657
2618,207535.9946568695
2619,199434.57926758798
2620,184536.78083581594
2621,181339.7976749241
2622,179636.77946344184
2623,251822.60383560465
2624,309264.8285341413
2625,310577.31578023476
2626,171038.5717576342
2627,192301.61133453183
2628,418708.0215170801
2629,539328.9663830954
2630,357753.85012211907
2631,444326.875660739
2632,407857.8844164316
2633,319314.4760024123
2634,394505.44097486255
2635,152159.3935622834
2636,182394.30207642625
2637,176229.09204256284
2638,257489.2568141266
2639,186443.59044109515
2640,150094.3864771425
2641,106294.90117990012
2642,190559.01810088314
2643,101587.27023101106
2644,121481.87677548044
2645,104055.29341740708
2646,94194.417628182
2647,102818.68284583124
2648,142544.49590030152
2649,143328.42284446993
2650,162590.90719378737
2651,141941.52446807723
2652,400453.97469162144
2653,242949.92683816658
2654,240467.73079403053
2655,385148.133955848
2656,320410.0557156881
2657,342110.3715372211
2658,281145.7572539826
2659,326074.5067309465
2660,347573.53395686677
2661,361307.0089239709
2662,348805.01655420725
2663,273988.41401330294
2664,260022.16432615335
2665,311889.3556715571
2666,273351.5753339777
2667,168293.4679986407
2668,184257.22435149708
2669,174065.18565312505
2670,307319.7778354974
2671,186977.82482644785
2672,183062.1561387415
2673,210775.73971561488
2674,210154.84583447617
2675,177795.50829955924
2676,186646.24476517778
2677,198427.38202993263
2678,270652.59013935697
2679,274845.4549129819
2680,298276.3863547561
2681,406531.2971954033
2682,347697.9247400988
2683,537722.6735086287
2684,325293.97439858527
2685,379803.7387995899
2686,245289.54648385596
2687,309625.01002235804
2688,229252.4387691523
2689,221148.79906256628
2690,446848.25395719195
2691,178996.39648045934
2692,140685.08200870146
2693,194129.39537232099
2694,143442.07894425074
2695,192084.5618807643
2696,184112.95456119176
2697,187450.29722679488
2698,192660.61869938005
2699,173206.73311722212
2700,156852.21310257615
2701,154601.47137795403
2702,107884.09236869821
2703,145100.6984095399
2704,139821.70765639513
2705,119783.06545600202
2706,120386.62856636685
2707,123185.8957369168
2708,142440.20562191895
2709,110186.41954020516
2710,130913.82979044854
2711,286427.36506201274
2712,391679.6586119437
2713,173152.88859166967
2714,149993.1138851521
2715,161022.32663767258
2716,154969.4251507422
2717,188530.99886022182
2718,229356.97191364464
2719,153479.15261206706
2720,174422.71660825203
2721,135792.87853824723
2722,150985.55603218958
2723,150928.69865084565
2724,127211.68237163253
2725,135297.36007069715
2726,143848.6584813281
2727,182961.53097815765
2728,162438.08435393756
2729,152003.17072043056
2730,145538.71626337653
2731,133803.2085499162
2732,127853.47595238527
2733,155040.00309684646
